uri,title,event_date,sentiment,categories,loc_country,loc_continent,article_count,total_article_count,delo,dnevnik,vecer
slv-65186,Kam? Se bodo po Prešernovo spraševali na državni proslavi,2020-02-06,,news/Arts and Entertainment,Slovenia,Europe,8,8,1,0,0
slv-65467,Kaj za vraga? Južnokorejski film z oskarjem?,2020-02-21,,news/Arts and Entertainment,United States,Noth America,8,8,1,0,0
slv-65470,Na tradicionalnem dunajskem plesu se bo danes prvič zavrtel istospolni par,2020-02-20,,news/Arts and Entertainment,Austria,Europe,6,6,1,0,0
slv-65472,"""Materinščine ni treba ljubiti, treba jo je le uporabljati, sanjati, govoriti in pisati""",2020-02-21,,news/Arts and Entertainment,-,-,7,7,1,0,0
slv-65622,Gledališče Celje pripravljeno na 29. festival Dnevi komedije,2020-03-11,,news/Arts and Entertainment,Slovenia,Europe,5,5,1,0,0
slv-65851,Slovo nekdanje jugoslovanske najstniške zvezdnice,2020-03-09,,news/Arts and Entertainment,Croatia,Europe,5,5,1,0,0
slv-66400,Dylan ustvarjalni molk prekinil s 17-minutno pesmijo o atentatu na Kennedyja,2020-03-27,,news/Arts and Entertainment,-,-,6,6,1,0,0
slv-66608,"Realistični slog, gibkost jezika ter manira absurda",2020-04-06,,news/Arts and Entertainment,Slovenia,Europe,6,6,1,0,0
slv-67147,"Virtualni festival na YouTubu bo med drugim gostil Cannes, Tribeco in Sundance ",2020-04-28,,news/Arts and Entertainment,United States,Noth America,6,6,1,0,0
slv-67553,"Evropa, prižgimo luči! Čas za alternativno Evrovizijo.",2020-05-16,,news/Arts and Entertainment,Netherlands,Europe,10,10,1,0,0
slv-67711,Špansko nogometno prvenstvo se bo nadaljevalo v tednu okoli 8. junija,2020-05-23,,news/Arts and Entertainment,Spain,Europe,6,6,1,0,0
slv-67854,Knjige odšelestele s kavča na zrak: po Sejmu s kavča še Sejem na zraku,2020-05-29,,news/Arts and Entertainment,Slovenia,Europe,10,10,1,0,0
slv-66623,"Moskva zavrača obtožbe: ""Ne sanja se nam, za kaj naj bi šlo""",2020-04-07,,news/Business,-,-,9,9,1,0,0
slv-67570,Milijardna škoda evropskih klubov zaradi epidemije,2020-05-17,,news/Business,United Kingdom,Europe,6,6,1,0,0
deu-1024168,Ob nesreči letala na moskovskem letališču 13 žrtev,2019-05-05,,news/Business,Russia,Europe,170,11,1,0,0
fra-467246,V strmoglavljenju etiopskega letala s 157 ljudmi na krovu več mrtvih,2019-03-10,,news/Business,Kenya,Africa,261,9,1,0,0
slv-57438,Furs lani pobral milijardo evrov več davkov kot v 2017,2019-01-10,,news/Business,-,-,8,8,1,0,0
slv-57505,Rezervoar dražji za več kot pol evra,2019-01-14,,news/Business,-,-,7,7,1,0,0
slv-57579,S položaja je odstopil direktor Termoelektrarne Šoštanj,2019-01-18,,news/Business,Slovenia,Europe,10,10,1,0,0
slv-57639,Kitajska rast in nižja napoved IMF-ja obrnili smer na borzah,2019-01-21,,news/Business,Switzerland,Europe,6,6,1,0,0
slv-58440,Začetek pomladi na Celjskem sejmu - Celje.info,2019-03-15,,news/Business,Slovenia,Europe,5,5,1,0,0
slv-58658,"Minimalna plača 960 evrov bruto, najvišje naj se začno pri 2900 evrih  ",2019-03-19,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-58786,"Bencin v torek še dražji, dizel cenejši",2019-03-25,,news/Business,-,-,10,10,1,0,0
slv-59058,DUTB svoj delež v Hotelih Bernardin prodal Savi,2019-04-08,,news/Business,-,-,9,9,1,0,0
slv-59060,Arso izdal dovoljenje za rafinerijo v Petišovcih,2019-04-08,,news/Business,-,-,9,9,1,0,0
slv-59066,"Bencin se draži za 2,9 centa, dizel pa za 0,3 centa",2019-04-08,,news/Business,-,-,9,9,1,0,0
slv-59154,IMF ohranil napoved gospodarske rasti za Slovenijo,2019-04-09,,news/Business,Slovenia,Europe,8,8,1,0,0
slv-59352,Cigarete bodo dražje,2019-06-01,,news/Business,-,-,6,6,1,0,0
slv-59514,Najnižje plačanim v javnem sektorju letos verjetno 1050 evrov regresa (dopolnjeno),2019-05-06,,news/Business,-,-,20,20,1,0,0
slv-59806,Sesul se je celotni imperij restavracij Jamieja Oliverja,2019-05-21,,news/Business,Austria,Europe,12,12,1,0,0
slv-59863,Skupina Krka v četrtletju dobiček okrepila skoraj za polovico,2019-05-24,,news/Business,Slovenia,Europe,19,19,1,0,0
slv-59969,"Racman zanikal, da bi oškodoval upnike Koloseja",2019-05-28,,news/Business,Slovenia,Europe,10,10,1,0,0
slv-60097,Fiat Chrysler umaknil ponudbo za združitev z Renaultom,2019-06-04,,news/Business,-,-,11,11,1,0,0
slv-60108,ECB na negotovost odgovoril s podaljšanjem obdobja nizkih obrestnih mer,2019-06-06,,news/Business,Lithuania,Europe,10,10,1,0,0
slv-60157,"G20 v luči trgovinskih napetosti ""pripravljen sprejeti ukrepe""",2019-06-09,,news/Business,United States,Noth America,6,6,1,0,0
slv-60279,Na Bledu začel vožnjo shuttle bus za en evro,2019-06-14,,news/Business,Slovenia,Europe,7,7,1,0,0
slv-60308,Omejitev paše in košnje po požaru v Podskrajniku ukinjena,2019-06-17,,news/Business,-,-,7,7,1,0,0
slv-60387,"Davčne spremembe: Razbremenitev dela, višja obdavčitev kapitala",2019-06-18,,news/Business,Slovenia,Europe,8,8,1,0,0
slv-60482,Adria Airways bo predstavila poslovanje in načrte za prihodnost,2019-06-27,,news/Business,Italy,Europe,9,9,1,0,0
slv-60778,Merkurjeve trgovine v tišini dobile novega lastnika,2019-07-10,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-60871,British Airways iz Heathrowa priletel na ljubljansko letališče,2019-07-15,,news/Business,United Kingdom,Europe,10,10,1,0,0
slv-60921,"Iran: Zajeli smo tanker, ki je tihotapil milijon litrov nafte",2019-07-18,,news/Business,Iran,Asia,8,8,1,0,0
slv-61134,Finančna uprava: Rudarjenje kriptovalut lahko predstavlja dejavnost,2019-07-29,,news/Business,-,-,6,6,1,0,0
slv-61293,Nič več počivanja turistov na Španskih stopnicah,2019-08-07,,news/Business,Italy,Europe,6,6,1,0,0
slv-61345,Ikei zelena luč za začetek gradnje,2019-08-08,,news/Business,Slovenia,Europe,5,5,1,0,0
slv-61392,Pocenitev bencina in dizla,2019-08-12,,news/Business,-,-,8,8,1,0,0
slv-61552,Ali bo morala NLB po nareku Bruslja prodati svojo življenjsko zavarovalnico?,2019-08-19,,news/Business,Slovenia,Europe,7,7,1,0,0
slv-61693,Skupina Intereuropa v pol leta nabrala za tri milijone evrov čistega dobička,2019-08-30,,news/Business,-,-,10,10,1,0,0
slv-61912,"Stavka pilotov zamrznjena, sindikalisti usklajujejo kolektivno pogodbo",2019-09-07,,news/Business,-,-,6,6,1,0,0
slv-62428,Marc Marquez je imel srečo v nesreči,2019-10-04,,news/Business,-,-,5,5,1,0,0
slv-62623,IMF: Svetovna rast najnižja v zadnjih desetih letih  ,2019-10-15,,news/Business,United States,Noth America,12,12,1,0,0
slv-62942,Inšpektorat: Število kršitev glede izplačil regresa se je povečalo,2019-11-01,,news/Business,-,-,6,6,1,0,0
slv-63119,Nova Adria Airways: že prvo leto 20 milijonov evrov izgube?,2019-11-07,,news/Business,-,-,9,9,1,0,0
slv-63270,Nemčija je za las ušla recesiji,2019-11-14,,news/Business,-,-,10,10,1,0,0
slv-63558,Rigelnikov Intus Invest hoče kupiti celoten Istrabenz,2019-11-26,,news/Business,-,-,11,11,1,0,0
slv-63711,"Cena 95-oktanskega bencina najvišja od avgusta, dizel malenkost cenejši ",2019-12-02,,news/Business,Slovenia,Europe,8,8,1,0,0
slv-63762,"Država bo v prihodnjih šestih letih za promet namenila 5,6 milijarde evrov",2019-12-05,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-63962,Komu bo država dala poroštvo za stanovanjsko posojilo?,2019-12-12,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-64295,Bencin in dizel od polnoči dražja,2019-12-30,,news/Business,-,-,7,7,1,0,0
slv-65493,Skupina NLB po še enem uspešnem letu razmišlja o vstopu na nove trge,2020-02-20,,news/Business,-,-,6,6,1,0,0
slv-65725,Veliko kršitev in drugih manevrov pri obračunu minimalne plače ,2020-03-03,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-65792,"Najbolj zaupanja vredne znamke in osebnosti: Luka Dončić, Vlado Kreslin, Delo, Spar ... ",2020-03-04,,news/Business,Slovenia,Europe,6,6,1,0,0
slv-65934,SID banka s paketom hitrih ukrepov za blažitev posledic virusa,2020-03-10,,news/Business,Slovenia,Europe,5,5,1,0,0
slv-66056,S katerimi ukrepi namerava vlada pomagati gospodarstvu,2020-03-17,,news/Business,Slovenia,Europe,9,9,1,0,0
slv-66217,"GZS poziva vlado, da nemudoma ukrepa v pomoč gospodarstvu",2020-03-23,,news/Business,Slovenia,Europe,9,9,1,0,0
slv-66688,Mišiču milijon iz Luke polzi iz rok,2020-04-10,,news/Business,Slovenia,Europe,7,7,1,0,0
slv-66848,Lansko leto za HSE rekordno,2020-04-16,,news/Business,Slovenia,Europe,8,8,1,0,0
slv-66928,Gospodarstvo raziočarano nad predlagano poroštveno shemo,2020-04-17,,news/Business,-,-,5,5,1,0,0
slv-66973,Do dodatkov še 300.000 upravičencev,2020-04-21,,news/Business,-,-,8,8,1,0,0
slv-67295,Samo aprila brez dela ostalo več kot 14 tisoč ljudi,2020-05-06,,news/Business,Slovenia,Europe,12,12,1,0,0
slv-67494,V enem mesecu 22.230 vlog za odlog plačila bančnih posojil,2020-05-11,,news/Business,-,-,6,6,1,0,0
slv-67508,Zavod bo nakazal povračila plače za 55.700 zaposlenih,2020-05-14,,news/Business,Slovenia,Europe,8,8,1,0,0
slv-67608,FOTO:Koronavirus vplival na poslovanje steklarjev,2020-05-19,,news/Business,-,-,6,6,1,0,0
slv-67647,Kakšne rešitve lahko minister Počivalšek ponudi avtomobilski industriji,2020-05-20,,news/Business,-,-,10,10,1,0,0
slv-67744,Premier Janša: Vlada ne načrtuje bistvenih rezov v prejemke ljudi,2020-05-25,,news/Business,Slovenia,Europe,5,5,1,0,0
deu-1006087,"Še ena visoka kazen za Google: Bruselj želi skoraj 1,5 milijarde evrov",2019-03-20,,"news/Business, news/Technology",Belgium,Europe,81,13,1,0,0
slv-60870,Morskim psom v Sredozemlju grozi izumrtje,2019-07-15,,news/Environment,Slovenia,Europe,6,6,1,0,0
slv-57818,"Svet24.si - Gripa na pohodu: smrtna žrtev tudi v Sloveniji, na Hrvaškem umrlo že 40 ljudi",2019-01-29,,news/Health,Slovenia,Europe,11,11,1,0,0
slv-58821,Zaradi gripe to sezono v UKC-ju Ljubljana umrlo 62 ljudi,2019-03-27,,news/Health,Slovenia,Europe,11,11,1,0,0
slv-58928,Vestnik - Gripa v Pomurju hujša kot v minulih sezonah,2019-04-01,,news/Health,Slovenia,Europe,6,6,1,0,0
slv-59329,"Ljubljansko urgenco obiskal bolnik z ošpicami, potencialno okuženih tisoč ljudi",2019-04-23,,news/Health,Slovenia,Europe,21,21,1,0,0
slv-59894,Lažna zdravnica obsojena na pogojno kazen,2019-05-27,,news/Health,Slovenia,Europe,8,8,1,0,0
slv-60102,Zdravstveni tehnik kriv najhujših umorov po 2. svetovni vojni,2019-06-06,,news/Health,Germany,Europe,7,7,1,0,0
slv-60721,V obsežni dopinški raciji aretirali več kot 200 ljudi,2019-07-09,,news/Health,-,-,11,11,1,0,0
slv-60918,Dve starostni skupini se lahko proti klopnemu meningoencefalitisu cepita brezplačno,2019-07-18,,news/Health,-,-,8,8,1,0,0
slv-62634,"Slaba hrana je zelo poceni, zdrava pa nesramno draga",2019-10-16,,news/Health,-,-,7,7,1,0,0
slv-63243,"Narašča število bolnikov s sladkorno boleznijo, več jih je na vzhodu države",2019-11-14,,news/Health,-,-,15,15,1,0,0
slv-63409," Veliko zanimanje za cepljenje proti gripi, izvajalci cepljenja naročajo nove zaloge cepiv",2019-11-20,,news/Health,-,-,11,11,1,0,0
slv-64745,"Za rakom materničnega vratu zbolevajo ženske, ki se ne udeležijo programa Zora",2020-01-19,,news/Health,Slovenia,Europe,13,13,1,0,0
slv-65142,Število žrtev novega virusa že več kot 560,2020-02-05,,news/Health,-,-,9,9,1,0,0
slv-65301,Po najsmrtonosnejšem dnevu skokovita rast števila okuženih in smrtnih žrtev,2020-02-13,,news/Health,China,Asia,8,8,1,0,0
slv-65547,Je Slovenija ostala brez zaščitnih mask in zaščite pred smrtonosnim ko,2020-02-24,,news/Health,Slovenia,Europe,7,7,1,0,0
slv-65702,"NIJZ: ""Jemanje brisov zdravemu človeku ni smiselno""",2020-03-02,,news/Health,Croatia,Europe,7,7,1,0,0
slv-65734,Ogrožene skupine otrok brez zaščitnih mask,2020-03-02,,news/Health,France,Europe,6,6,1,0,0
slv-65907,Zakaj je v Italiji smrtnost zaradi novega koronavirusa tako visoka?,2020-03-09,,news/Health,Italy,Europe,6,6,1,0,0
slv-66028,Planinska zveza: Gore bodo počakale,2020-03-16,,news/Health,-,-,7,7,1,0,0
slv-66199,FOTO:Četrtina pod pragom revščine,2020-03-18,,news/Health,-,-,8,8,1,0,0
slv-66662,"Pazljivo v naravi, tu so že prve okužbe zaradi klopov",2020-04-09,,news/Health,Slovenia,Europe,9,9,1,0,0
slv-67769,"Psiholog: ""Otroke je treba čim prej vrniti v šole""",2020-05-26,,news/Health,-,-,10,10,1,0,0
slv-67775,Manj samomorov in več nesreč zaradi alkohola; letošnja občina zdravja je Tolmin,2020-05-26,,news/Health,-,-,9,9,1,0,0
slv-67870,"Nič potrjenih novih okužb in smrti, na infekcijski kliniki brez novih primerov",2020-05-29,,news/Health,Slovenia,Europe,8,8,1,0,0
slv-57728,FOTO:Družba Petrol odprla svoje 500. prodajno mesto,2019-01-24,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-58589,OKS: Odnos države do športa vse bolj problematičen (krajše),2019-03-13,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-61163,"Hadžić: Ne bojimo se Turkov, šli bomo na glavo, 200-odstotno",2019-07-29,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-62508,Kek previden v Skopju: Nogomet je stvar trenutka in ne življenja na stari slavi,2019-10-09,,news/Politics,-,-,10,10,1,0,0
slv-63367,Kek: Tekma v Ljubljani nam je lahko dobra vzpodbuda,2019-11-18,,news/Politics,Poland,Europe,9,9,1,0,0
slv-66335,"Vodstvo velenjske občine se upira karanteni za Slovence, niso pa naspr",2020-03-27,,news/Politics,Slovenia,Europe,12,12,1,0,0
deu-1016529,Odstopil vodja sudanskega vojaškega sveta general Ibn Auf,2019-04-12,,news/Politics,Sudan,Africa,104,9,1,0,0
fra-462014,Pred javnost stopajo slovenske žrtve spolnih zlorab v Cerkvi: Dovolj.je!,2019-02-18,,news/Politics,Italy,Europe,147,14,1,0,0
fra-465331,"Uničujoči tornado pustošil po Alabami: vsaj 23 mrtvih, tudi otroci",2019-03-04,,news/Politics,-,-,172,7,1,0,0
fra-567845,"Svetovni voditelji zavezani k iskanju ""miroljubne"" rešitve za Libijo",2020-01-16,,news/Politics,Germany,Europe,508,9,1,0,0
hrv-153201,Po ameriški obtožnici proti Huaweiju Kitajska grozi s protiukrepi ,2019-01-29,,news/Politics,-,-,14,7,1,0,0
hrv-190222,Gibraltar kljub protestom ZDA izpustil iranski tanker,2019-08-15,,news/Politics,Iran,Asia,13,7,1,0,0
hrv-220618,Putin parlamentu predložil predlog ustavnih dopolnil,2020-01-20,,news/Politics,Russia,Europe,23,7,1,0,0
ita-161013,V Oslu streljal napadalec ekstremističnih desničarskih nazorov,2019-08-10,,news/Politics,Norway,Europe,46,6,1,0,0
rus-582203,"Na volitvah v Španiji slavili socialisti, hud poraz konservativcev",2019-04-28,,news/Politics,Spain,Europe,133,20,1,0,0
slv-57327,Trump v dveh letih izrekel več kot 7600 laži,2019-01-02,,news/Politics,United States,Noth America,6,6,1,0,0
slv-57367,[Foto] Patriarh Bartolomej podpisal odlok o neodvisnosti ukrajinske pravoslavne cerkve | Nova24TV,2019-01-05,,news/Politics,Turkey,Asia,6,6,1,0,0
slv-57390,Novakova in Peterle znova v boj za mesta v evropskem parlamentu,2019-01-07,,news/Politics,-,-,10,10,1,0,0
slv-57398,"Vestnik - Pištola, kot jo uporablja James Bond",2019-01-07,,news/Politics,Slovenia,Europe,5,5,1,0,0
slv-57486,"V Boliviji prijeli levičarskega skrajneža Battistija, odgovornega štirih umorov! | Nova24TV",2019-01-13,,news/Politics,Bolivia,South America,11,11,1,0,0
slv-57516,"Bo LMŠ prehitel SDS, Šarec pa Pahorja? | MLADINA.si",2019-01-14,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-57529,"Liberalna lista za evropske volitve: To ne sme biti blok Šarca, niti Cerarja niti Bratuškove",2019-01-15,,news/Politics,-,-,6,6,1,0,0
slv-57555,Koprski občinski svet pooblastil Bržana za zastopanje v upravnem sporu,2019-01-17,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-57564,Se bo gradnja 3. razvojne osi na odseku Velenje - Slovenj Gradec pričela še letos?,2019-01-16,,news/Politics,Slovenia,Europe,17,17,1,0,0
slv-57634,Predsednik SD Dejan Židan o usodi kulturnega ministra,2019-01-22,,news/Politics,Slovenia,Europe,11,11,1,0,0
slv-57749,Šarec: Zaostanki le še na ljubljanskem CSD,2019-01-28,,news/Politics,Slovenia,Europe,9,9,1,0,0
slv-57760,Še Bocvana nas prehiteva v boju proti korupciji,2019-01-29,,news/Politics,Slovenia,Europe,9,9,1,0,0
slv-57781,Junaško zdravstveno osebje preprečilo hujšo tragedijo,2019-01-29,,news/Politics,Slovenia,Europe,8,8,1,0,0
slv-57787,DZ odredil ustanovitev preiskovalne komisije za DUTB,2019-01-30,,news/Politics,-,-,7,7,1,0,0
slv-57861,"Zrušil je napihnjeno ceno žilnih opornic, zdaj pa je sistem zrušil njega",2019-02-01,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-57919,"Pikalo: ""Naš šolski sistem je že eden najboljših na svetu"" (PRENOS V ŽIVO)",2019-02-05,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-57930,"Niso preobremenjeni le zdravniki, ampak tudi medicinske sestre",2019-02-06,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-57958,Grški parlament ratificiral protokol o pristopu Makedonije k Natu,2019-02-08,,news/Politics,Greece,Europe,12,12,1,0,0
slv-57981,"Šarec: Ne bomo dopustili, da narodnoosvobodilni boj postane nevreden",2019-02-09,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-58000,V Madridu več deset tisoč ljudi protestiralo proti neodvisnosti Katalonije,2019-02-10,,news/Politics,Spain,Europe,6,6,1,0,0
slv-58026,Vestnik - Številka 112: V 24 urah okoli 60 klicev ,2019-02-11,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-58038,Svet24.si - Kriminalisti imajo delo s sumljivo maketo drugega tira,2019-02-12,,news/Politics,Slovenia,Europe,10,10,1,0,0
slv-58041,Mesa iz sporne poljske klavnice pri nas ni,2019-02-12,,news/Politics,-,-,5,5,1,0,0
slv-58050,Leben znova zavrnil očitke v zvezi z maketo drugega tira,2019-02-12,,news/Politics,Slovenia,Europe,8,8,1,0,0
slv-58052,Pahor razpisal volitve v Evropski parlament (krajše),2019-02-13,,news/Politics,Slovenia,Europe,11,11,1,0,0
slv-58079,Vlada razrešila šefa zaporov | MLADINA.si,2019-02-14,,news/Politics,Slovenia,Europe,16,16,1,0,0
slv-58098,Cerar: Slovenija prepoznava Guaidoja za začasnega predsednika Venezuele,2019-02-14,,news/Politics,-,-,7,7,1,0,0
slv-58107,"Ljubljana draži vodo, odvoz odpadkov in javni prevoz",2019-02-14,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-58139,FOTO:Z novo sežigalnico nad zaslužkarje?,2019-02-14,,news/Politics,Slovenia,Europe,5,5,1,0,0
slv-58151,Zmeren političen potres v evropskem parlamentu,2019-02-18,,news/Politics,Belgium,Europe,9,9,1,0,0
slv-58152,Pahor bo pripravil dva predloga poprave volilne zakonodaje  ,2019-02-18,,news/Politics,Slovenia,Europe,9,9,1,0,0
slv-58172,"Svet24.si - Pridružila se je IS, rodila tri otroke, izgubila dva, zdaj bo še ob državljanstvo",2019-02-17,,news/Politics,United Kingdom,Europe,8,8,1,0,0
slv-58196,Vlada zavrnila predlog dopolnitve lex Magna ,2019-02-21,,news/Politics,-,-,9,9,1,0,0
slv-58198,"Najstnici, ki se je pridružila IS, grozi izguba britanskega državljanstva",2019-02-20,,news/Politics,United Kingdom,Europe,5,5,1,0,0
slv-58254,Na območju celotne države velika požarna ogroženost  ,2019-02-22,,news/Politics,-,-,11,11,1,0,0
slv-58259,Prvi vrh EU in Arabske lige v Egiptu za krepitev zaupanja (ozadje),2019-02-24,,news/Politics,-,-,12,12,1,0,0
slv-58270,"Miro Cerar: Britanskega ministra bom podučil, da nismo bili sovjetski vazali #video",2019-02-24,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-58277,Vestager:  Komisijo veseli profesionalna in skrbna dosedanja izpeljava privatizacije NLB-ja,2019-02-25,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-58343,Svet24.si - Z marcem možni novi dvigi cen v domovih za starejše,2019-03-01,,news/Politics,Slovenia,Europe,5,5,1,0,0
slv-58366,"Hrvaška: Novinarji na shodu pozivajo vlado, naj resno jemlje njihove probleme",2019-03-02,,news/Politics,Croatia,Europe,9,9,1,0,0
slv-58375,"Vrhunec pustnih norčij na Ptuju, v Cerknem in Cerknici",2019-03-03,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-58384,Direktor in morebitni minister: Zoran Poznič bi se utegnil znajti v navzkrižju interesov,2019-02-28,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-58409,Poročilo komisije za grobišča: Do konca leta 2018 odkrili posmrtne ostanke 2.532 oseb,2019-03-05,,news/Politics,-,-,8,8,1,0,0
slv-58410,"Danes 10. obletnica odkritja Hude Jame, strogo varovane skrivnosti komunističnih zločincev",2019-03-03,,news/Politics,Slovenia,Europe,6,6,1,0,0
slv-58437,"Zoran Poznič je za ""debirokratizacijo celotnega polja kulture in prevzemanje odgovornosti""",2019-03-04,,news/Politics,Slovenia,Europe,7,7,1,0,0
slv-58449,Šarec bo imenoval državnega sekretarja za malo gospodarstvo,2019-03-07,,news/Politics,-,-,7,7,1,0,0
slv-58461,"Žiga Turk na listi NSi: Neetično bi bilo, če bi iz SDS iztopil zdaj",2019-03-07,,news/Politics,-,-,5,5,1,0,0
